"IntegrationTime","Points:0","Points:1","Points:2"
0.84639,-0.14535,-0.5752,1.0899
0.88525,-0.062033,-0.55735,1.1646
0.91718,-0.0011528,-0.53517,1.2317
1.01,0.13348,-0.44861,1.4544
1.0636,0.18561,-0.39128,1.607
1.1489,0.23446,-0.30435,1.883
1.2167,0.25289,-0.24229,2.1434
1.2588,0.25745,-0.20806,2.3284
1.3442,0.25654,-0.1525,2.7401
1.4342,0.24863,-0.11088,3.2344
1.5167,0.24092,-0.084756,3.7387
1.596,0.23658,-0.068075,4.2531
1.6428,0.23628,-0.061472,4.5565
1.726,0.241,-0.053707,5.0812
1.8162,0.25454,-0.049688,5.6057
1.9255,0.28348,-0.049111,6.1403
2.0224,0.31961,-0.05107,6.501
2.0848,0.3468,-0.05326,6.6773
2.1605,0.38586,-0.056691,6.856
2.2527,0.4421,-0.061766,7.0239
2.3112,0.48021,-0.065229,7.1016
2.365,0.51798,-0.068651,7.1601
2.4591,0.59433,-0.075537,7.2391
2.567,0.68928,-0.083985,7.2903
2.6772,0.79423,-0.093043,7.313
2.8498,0.97641,-0.10785,7.3083
2.9272,1.0747,-0.11529,7.2923
2.9939,1.1662,-0.12195,7.2686
3.1326,1.3655,-0.13548,7.1917
3.2872,1.614,-0.15004,7.0606
3.3308,1.6944,-0.154,7.0105
3.3567,1.7437,-0.15615,6.9772
3.3824,1.7932,-0.15818,6.9419
3.4059,1.8389,-0.16,6.9068
3.5262,2.0655,-0.16812,6.703
3.5896,2.1937,-0.17168,6.5667
3.6499,2.3144,-0.17338,6.4185
3.8039,2.5992,-0.16893,5.982
3.8368,2.6621,-0.16601,5.8671
3.8661,2.7169,-0.1626,5.759
3.9999,2.9296,-0.1349,5.2323
4.1196,3.0785,-0.087441,4.6855
4.2279,3.1656,-0.013682,4.1389
4.2614,3.1819,0.018106,3.9625
4.362,3.1975,0.14221,3.4297
4.4455,3.1747,0.29145,2.9898
4.4923,3.1476,0.39812,2.7505
4.5033,3.1399,0.42632,2.6954
0,-1.4906,-0.094392,1.0281
0.036973,-1.4017,-0.27757,1.0742
0.061635,-1.332,-0.3851,1.1072
0.088724,-1.2473,-0.49037,1.1463
0.11729,-1.1512,-0.58682,1.1913
0.16333,-0.98568,-0.71222,1.2726
0.20393,-0.83665,-0.79116,1.3536
0.24252,-0.69823,-0.84049,1.4384
0.28515,-0.55315,-0.86932,1.5426
0.32017,-0.44282,-0.87579,1.6372
0.34647,-0.36578,-0.87207,1.7143
0.43029,-0.16006,-0.82724,1.9893
0.51935,-0.0077343,-0.75182,2.331
0.57463,0.061345,-0.69966,2.5815
0.67055,0.14019,-0.61861,3.0568
0.75761,0.18423,-0.55914,3.5488
0.80182,0.19985,-0.53577,3.818
0.88332,0.22256,-0.50663,4.3235
0.93117,0.23395,-0.49794,4.6189
1.0196,0.25581,-0.49758,5.1432
1.1191,0.28621,-0.52058,5.6771
1.1578,0.29922,-0.53478,5.8472
1.2443,0.33559,-0.58002,6.1987
1.3239,0.37489,-0.63306,6.446
1.3996,0.41773,-0.69333,6.6261
1.4517,0.44957,-0.73888,6.7218
1.5177,0.49396,-0.80249,6.8179
1.6071,0.56008,-0.89753,6.9042
1.6484,0.59135,-0.94249,6.9287
1.6926,0.62621,-0.99258,6.9472
1.7548,0.67784,-1.0664,6.9595
1.8091,0.72499,-1.1333,6.9569
1.9537,0.85436,-1.3146,6.9017
2.0374,0.93932,-1.4319,6.8379
2.069,0.97407,-1.4794,6.8064
2.0998,1.0086,-1.5262,6.771
2.1552,1.0708,-1.6099,6.6968
2.1978,1.1207,-1.6764,6.6287
2.2394,1.1706,-1.7419,6.5531
2.287,1.2282,-1.8164,6.4568
2.3252,1.2753,-1.8762,6.3713
2.3623,1.3213,-1.9333,6.2811
2.433,1.4079,-2.037,6.0928
2.461,1.443,-2.0778,6.0095
2.4882,1.4772,-2.1167,5.9241
2.5081,1.5023,-2.1448,5.8587
2.5576,1.5634,-2.2107,5.6872
2.6043,1.6202,-2.2675,5.5123
2.7478,1.7788,-2.3976,4.9311
2.874,1.9098,-2.449,4.3402
2.9908,2.0286,-2.422,3.7541
3.0065,2.0447,-2.4117,3.6737
3.0294,2.0687,-2.3938,3.5564
3.1388,2.1963,-2.2574,3.007
3.1533,2.215,-2.2322,2.9349
3.2594,2.3763,-1.9939,2.4387
3.2755,2.4039,-1.9481,2.3671
3.2944,2.4369,-1.8913,2.2844
3.393,2.6247,-1.5376,1.897
3.4097,2.6583,-1.464,1.8355
3.5015,2.8253,-1.011,1.5342
3.5432,2.8885,-0.75909,1.4134
3.5689,2.9194,-0.58905,1.3434
3.6079,2.9485,-0.31612,1.2463
0,-0.092321,-0.88461,1.69
0.024208,-0.034855,-0.85857,1.7652
0.048554,0.017406,-0.83005,1.8453
0.072287,0.063186,-0.80067,1.9276
0.12416,0.14513,-0.73468,2.1195
0.16527,0.19512,-0.68218,2.2874
0.1978,0.22664,-0.6416,2.4317
0.22608,0.24939,-0.60776,2.5647
0.32187,0.2978,-0.51215,3.0414
0.40945,0.32084,-0.44536,3.5414
0.45458,0.3283,-0.41964,3.8168
0.53745,0.34038,-0.38719,4.3303
0.59999,0.35081,-0.37421,4.7165
0.68978,0.37184,-0.371,5.2408
0.79234,0.40892,-0.38693,5.7746
0.84298,0.43139,-0.401,5.989
0.90407,0.46333,-0.42274,6.2175
0.95428,0.49271,-0.44381,6.3761
1.0253,0.54163,-0.48032,6.5702
1.1061,0.60682,-0.53058,6.7426
1.2068,0.70252,-0.60492,6.8907
1.2905,0.78585,-0.66944,6.9585
1.3872,0.88805,-0.74798,6.9967
1.414,0.91831,-0.77107,7.0016
1.4598,0.97178,-0.81179,7.0037
1.4996,1.0199,-0.84843,6.9988
1.553,1.0864,-0.89902,6.9835
1.5864,1.1301,-0.93209,6.9691
1.6186,1.1735,-0.96477,6.9512
1.7359,1.3315,-1.0816,6.8594
1.7794,1.3965,-1.1289,6.8113
1.8654,1.5265,-1.2221,6.6977
1.8823,1.5543,-1.2419,6.6704
1.8975,1.5794,-1.2597,6.6446
1.9909,1.7276,-1.3624,6.4673
2.0357,1.8017,-1.4121,6.3641
2.058,1.8392,-1.4369,6.3087
2.082,1.8795,-1.4632,6.2464
2.114,1.9325,-1.4973,6.1589
2.142,1.9785,-1.5264,6.0776
2.1835,2.0458,-1.5679,5.9486
2.2094,2.0878,-1.5932,5.862
2.2664,2.1771,-1.6439,5.6603
2.3,2.2286,-1.6707,5.5313
2.4368,2.4126,-1.747,4.9747
2.5581,2.5506,-1.7623,4.4075
2.5864,2.5794,-1.7567,4.2642
2.697,2.677,-1.6904,3.6996
2.7193,2.6942,-1.6675,3.5838
2.8258,2.7739,-1.5059,3.043
2.8377,2.7821,-1.4826,2.9841
2.9442,2.8632,-1.216,2.4799
3.0476,2.9418,-0.84871,2.0436
3.1428,2.9968,-0.40619,1.6976
3.1674,3.0031,-0.27099,1.6145
3.1883,3.0045,-0.14856,1.5471
3.2017,3.0028,-0.066,1.5055
3.2125,2.9997,0.0015122,1.4736
3.2852,2.9392,0.47406,1.2806
3.3026,2.9108,0.59816,1.2376
3.3735,2.7369,1.1009,1.0823
3.4324,2.4996,1.5235,0.9755
0,0.92263,-0.43037,1.5194
0.047905,0.9096,-0.28145,1.6488
0.071611,0.89542,-0.21586,1.7182
0.09935,0.87404,-0.14558,1.8047
0.17135,0.80441,0.0028935,2.0516
0.24278,0.72614,0.10812,2.3352
0.33457,0.63035,0.19504,2.7527
0.43119,0.54743,0.24654,3.2558
0.51981,0.4913,0.27393,3.773
0.60284,0.45779,0.29214,4.2868
0.63475,0.45005,0.29843,4.4835
0.72161,0.44169,0.31811,5.0083
0.76097,0.44391,0.3283,5.2264
0.86349,0.46589,0.36411,5.7605
0.91971,0.48624,0.38771,5.9984
0.99968,0.52528,0.42902,6.2927
1.0797,0.57475,0.4783,6.5231
1.1465,0.62264,0.52456,6.6701
1.1992,0.66397,0.56416,6.7613
1.2643,0.71994,0.61763,6.8478
1.3488,0.79857,0.69266,6.921
1.4457,0.89385,0.78366,6.9626
1.4844,0.93437,0.8225,6.9694
1.5185,0.97125,0.85807,6.9702
1.5746,1.0332,0.91823,6.9619
1.6164,1.0814,0.96541,6.9483
1.6694,1.144,1.0268,6.9214
1.7842,1.2812,1.1622,6.8309
1.906,1.436,1.3175,6.6858
1.9443,1.4893,1.3716,6.6254
1.9858,1.5467,1.4305,6.5502
2.0813,1.6726,1.5638,6.349
2.1078,1.7083,1.6029,6.2828
2.1619,1.7783,1.6812,6.1391
2.1906,1.815,1.7232,6.0553
2.2158,1.8466,1.7599,5.9778
2.2538,1.8925,1.8147,5.8544
2.3142,1.9595,1.8996,5.6423
2.3634,2.0078,1.9669,5.4538
2.5014,2.1037,2.1354,4.8832
2.6241,2.1289,2.2679,4.3029
2.7382,2.0805,2.3789,3.7264
2.7563,2.0651,2.3956,3.6332
2.8664,1.9199,2.5019,3.079
2.9769,1.6748,2.6239,2.5505
3.0128,1.5691,2.6687,2.3888
3.0252,1.5295,2.6842,2.3345
3.1257,1.1555,2.816,1.9364
3.2186,0.7047,2.9227,1.618
3.2373,0.59661,2.9394,1.5586
3.2669,0.41613,2.9588,1.4712
3.3377,-0.048579,2.9624,1.2873
3.4032,-0.5216,2.8924,1.1406
3.4262,-0.69716,2.8457,1.0936
3.4522,-0.89614,2.778,1.0444
3.4655,-0.99956,2.7357,1.0209
3.4785,-1.1011,2.6893,0.99898
3.4904,-1.1928,2.6433,0.97968
3.5078,-1.3259,2.5685,0.95276
3.5169,-1.3943,2.5261,0.93957
0,-1.0952,1.5827,0.09068
0.051178,-1.4564,1.2395,0.091308
0.10363,-1.7199,0.80623,0.092047
0.15645,-1.8588,0.31856,0.093022
0.2193,-1.8485,-0.27953,0.094384
0.28266,-1.6498,-0.84372,0.095786
0.34131,-1.3183,-1.2811,0.097032
0.39517,-0.91606,-1.5778,0.098357
0.44741,-0.46688,-1.7499,0.099789
0.49859,-0.0017208,-1.7979,0.10135
0.55016,0.46001,-1.724,0.10303
0.60273,0.89103,-1.5297,0.10484
0.64266,1.1731,-1.3113,0.1063
0.69989,1.4858,-0.9125,0.10833
0.76222,1.6782,-0.40122,0.11082
0.81027,1.7107,0.014786,0.113
0.8701,1.6106,0.51927,0.11589
0.93136,1.3601,0.97537,0.11897
0.99185,0.99238,1.3251,0.12217
1.0424,0.61967,1.5183,0.12524
1.0878,0.25667,1.605,0.12828
1.1257,-0.051658,1.6122,0.13096
1.1843,-0.51264,1.5088,0.13537
1.2452,-0.93239,1.2667,0.14012
1.3071,-1.2581,0.90805,0.14506
1.3727,-1.4618,0.4446,0.15067
1.4398,-1.5011,-0.062507,0.15698
1.5088,-1.366,-0.55808,0.16399
1.5801,-1.0643,-0.98107,0.17188
1.6512,-0.64397,-1.2641,0.18068
1.7204,-0.175,-1.3783,0.19021
1.7881,0.28363,-1.3295,0.20043
1.8582,0.70297,-1.1258,0.21189
1.933,1.034,-0.77355,0.22518
1.9804,1.1633,-0.50509,0.23406
2.0275,1.2248,-0.22133,0.24337
2.0621,1.2268,-0.012372,0.2506
2.148,1.0821,0.47336,0.27025
2.2047,0.88817,0.73024,0.28455
2.2579,0.65555,0.90754,0.29891
2.3024,0.43796,1.0018,0.31185
2.3849,0.012675,1.0417,0.33862
2.4704,-0.38417,0.90825,0.36965
2.5232,-0.57564,0.7574,0.39033
2.5371,-0.6175,0.71164,0.39592
0,-0.68787,1.6899,0.11795
0.052847,-1.0991,1.4358,0.12013
0.10781,-1.4365,1.0695,0.12242
0.16437,-1.6621,0.61559,0.12498
0.22155,-1.7487,0.11624,0.12794
0.26692,-1.7136,-0.28011,0.13055
0.30811,-1.6057,-0.62151,0.13296
0.37197,-1.3097,-1.0832,0.13681
0.43191,-0.91773,-1.4056,0.14074
0.48978,-0.47059,-1.5895,0.14511
0.54648,-0.0056389,-1.6366,0.1498
0.60397,0.45347,-1.5496,0.15494
0.6623,0.86809,-1.3342,0.16043
0.69969,1.0901,-1.1395,0.16401
0.74208,1.2906,-0.87604,0.16816
0.80939,1.48,-0.39378,0.17524
0.87687,1.4972,0.11454,0.18306
0.94653,1.3404,0.60363,0.1918
1.0187,1.0196,1.0123,0.20174
1.0722,0.70737,1.2215,0.20987
1.1115,0.45357,1.3166,0.21625
1.1796,-0.0057008,1.3583,0.2283
1.2505,-0.4565,1.2399,0.242
1.3235,-0.83664,0.97055,0.25739
1.3777,-1.0358,0.70097,0.2697
1.4189,-1.1324,0.47277,0.27949
1.4675,-1.1834,0.19128,0.29167
1.5112,-1.1712,-0.058948,0.30339
1.566,-1.0836,-0.35154,0.31905
1.6042,-0.98103,-0.53065,0.33068
1.6548,-0.80148,-0.7281,0.34712
1.7092,-0.56927,-0.87845,0.3661
1.7767,-0.25196,-0.9677,0.39217
1.8488,0.081357,-0.94454,0.42299
1.9252,0.38361,-0.80461,0.45909
1.997,0.58768,-0.59596,0.49669
2.0566,0.68737,-0.39281,0.53057
2.0839,0.71119,-0.29855,0.5466
2.1475,0.71894,-0.080035,0.58836
2.2102,0.66778,0.11282,0.63659
2.2765,0.56536,0.27711,0.69588
2.3468,0.4226,0.39727,0.77031
2.4236,0.2533,0.46241,0.86699
2.5159,0.067238,0.46142,1.0075
2.5665,-0.01663,0.43398,1.0971
2.6004,-0.064696,0.40829,1.1633
2.6405,-0.11226,0.37362,1.2481
2.743,-0.1906,0.27966,1.4931
2.7988,-0.2135,0.22819,1.6568
2.8457,-0.22364,0.18775,1.8133
2.8997,-0.22765,0.14649,2.0132
2.9523,-0.22576,0.11205,2.2318
3.0046,-0.22008,0.083569,2.4752
3.1011,-0.2061,0.045614,2.9697
3.1845,-0.19396,0.023521,3.4651
3.199,-0.19208,0.020484,3.5578
0,1.6838,-0.0041093,0.25667
0.025227,1.6543,0.19804,0.26084
0.069348,1.5459,0.53357,0.26838
0.13598,1.2601,0.96801,0.28062
0.20316,0.86021,1.2797,0.29427
0.26934,0.40407,1.438,0.30955
0.33483,-0.057159,1.4429,0.32645
0.40358,-0.49991,1.2972,0.34591
0.47803,-0.87921,0.99777,0.36895
0.50991,-0.99757,0.83907,0.37946
0.53948,-1.0827,0.68098,0.38947
0.60659,-1.1851,0.29735,0.41405
0.6514,-1.1823,0.045287,0.43166
0.6934,-1.1327,-0.17714,0.44936
0.73326,-1.0485,-0.36801,0.46706
0.77518,-0.92698,-0.54141,0.48694
0.82091,-0.76465,-0.69253,0.51003
0.86355,-0.5951,-0.79375,0.53294
0.89016,-0.48513,-0.83673,0.54796
0.97322,-0.13187,-0.87794,0.60261
1.0217,0.053073,-0.84185,0.63926
1.0685,0.21034,-0.77353,0.6788
1.1561,0.43458,-0.57862,0.76785
1.1945,0.49665,-0.48046,0.81242
1.2364,0.54152,-0.37032,0.86581
1.2816,0.5649,-0.2534,0.92936
1.3713,0.54556,-0.04463,1.0785
1.3992,0.52581,0.0092265,1.131
1.4244,0.50409,0.053417,1.1819
1.5183,0.40728,0.17573,1.3944
1.6074,0.3099,0.23944,1.6381
1.6425,0.27208,0.2538,1.7528
1.6724,0.24142,0.26196,1.8585
1.756,0.16995,0.26933,2.1761
1.7904,0.14429,0.26764,2.3304
1.8777,0.0936,0.2571,2.7535
1.9671,0.057978,0.24298,3.249
2.0491,0.036072,0.23174,3.7542
2.128,0.021985,0.22517,4.2692
2.1737,0.016272,0.22389,4.5677
2.2566,0.0085963,0.22695,5.0929
2.3481,0.0027113,0.23896,5.6286
2.4575,-0.0024848,0.26553,6.1637
2.5691,-0.007287,0.30601,6.5779
2.6541,-0.010808,0.34426,6.805
2.7547,-0.015641,0.39961,7.0081
2.8573,-0.021313,0.46602,7.1515
2.9202,-0.025003,0.50927,7.2127
2.9564,-0.027229,0.53528,7.2415
2.9913,-0.029503,0.5617,7.2657
3.1041,-0.03785,0.65708,7.3205
3.214,-0.046933,0.7575,7.3437
3.3754,-0.062424,0.92077,7.342
3.4367,-0.069727,0.99459,7.3318
3.5031,-0.07844,1.0804,7.3151
3.5748,-0.088799,1.1789,7.2871
3.7169,-0.11162,1.3838,7.2026
3.8249,-0.13258,1.5592,7.1091
3.8544,-0.13916,1.6121,7.0775
3.8879,-0.14691,1.6729,7.038
4.0445,-0.1845,1.9491,6.8185
4.0992,-0.2002,2.0564,6.7163
4.2937,-0.26004,2.4139,6.2797
4.3493,-0.28134,2.5202,6.1115
0,1.6164,-1.0233,0.18823
0.058559,1.8112,-0.51254,0.19288
0.12317,1.8451,0.07866,0.19889
0.14607,1.8122,0.28275,0.20116
0.21258,1.5916,0.83448,0.20792
0.25376,1.3744,1.1224,0.21223
0.31269,0.97897,1.4406,0.21897
0.37286,0.50806,1.6299,0.22687
0.43111,0.029265,1.6727,0.23532
0.48901,-0.42882,1.5806,0.2445
0.53102,-0.72822,1.4376,0.25163
0.57781,-1.0142,1.2141,0.25981
0.64465,-1.3115,0.80446,0.27209
0.68707,-1.4208,0.51181,0.2804
0.75781,-1.4605,0.005066,0.29564
0.83125,-1.3217,-0.48369,0.31316
0.90787,-1.0165,-0.88951,0.33353
0.94033,-0.8532,-1.0155,0.34296
0.97035,-0.68961,-1.1062,0.35206
1.0122,-0.44833,-1.1896,0.36548
1.0895,0.0079045,-1.2087,0.39304
1.1657,0.40916,-1.0691,0.42338
1.2201,0.63668,-0.8943,0.447
1.2754,0.80525,-0.67362,0.47251
1.358,0.92882,-0.30121,0.51495
1.4035,0.93074,-0.10106,0.54009
1.4387,0.90408,0.043827,0.56078
1.4733,0.85744,0.17471,0.58265
1.5571,0.67196,0.43671,0.64548
1.6013,0.55062,0.52955,0.68354
1.6473,0.4153,0.59454,0.72812
1.7045,0.24502,0.63195,0.79096
1.795,-5.4876e-05,0.60393,0.91121
1.8624,-0.14108,0.533,1.0177
1.9037,-0.2074,0.47705,1.0908
1.9421,-0.25537,0.42068,1.1648
1.9819,-0.29221,0.36138,1.2483
2.0853,-0.33673,0.21983,1.4969
2.1347,-0.3387,0.15974,1.6417
2.162,-0.33558,0.12934,1.731
2.1865,-0.33084,0.10403,1.8169
2.2702,-0.3073,0.036468,2.129
2.3102,-0.29289,0.010741,2.306
2.3578,-0.27518,-0.013913,2.5362
2.4524,-0.24372,-0.046561,3.0311
2.5368,-0.22102,-0.064453,3.5361
2.5903,-0.21035,-0.072105,3.8791
2.6694,-0.20045,-0.080746,4.3942
2.7506,-0.19741,-0.088566,4.9194
2.819,-0.20033,-0.095387,5.3283
2.9183,-0.21309,-0.10777,5.8638
3.0396,-0.24283,-0.1288,6.3984
3.1147,-0.2662,-0.14384,6.6296
3.2006,-0.29929,-0.16449,6.843
3.2857,-0.33744,-0.18809,7.0013
0,-0.54831,-1.6204,0.69496
0.027661,-0.35371,-1.6303,0.71146
0.096857,0.11215,-1.555,0.76012
0.17116,0.52952,-1.3411,0.82374
0.25543,0.85864,-0.98954,0.91252
0.28871,0.93896,-0.83901,0.95277
0.32284,0.99579,-0.68278,0.99753
0.35857,1.0287,-0.52169,1.049
0.39315,1.037,-0.37174,1.1035
0.42162,1.0283,-0.25602,1.1516
0.46233,0.9964,-0.10345,1.2272
0.49132,0.96238,-0.0067013,1.2859
0.57937,0.81711,0.23026,1.4971
0.61688,0.74706,0.30068,1.5994
0.64368,0.69601,0.34145,1.6785
0.67868,0.6299,0.3837,1.7897
0.71058,0.57132,0.41315,1.8994
0.79086,0.44091,0.45463,2.2025
0.81565,0.40402,0.46044,2.311
0.84347,0.36578,0.46374,2.4392
0.86793,0.33477,0.46456,2.5573
0.96446,0.24091,0.45567,3.0451
1.0514,0.18191,0.44165,3.5472
1.0983,0.1589,0.43498,3.8378
1.18,0.1304,0.42912,4.3522
1.2618,0.11302,0.43311,4.8672
1.3518,0.10344,0.45123,5.392
1.4571,0.10064,0.49266,5.9262
1.5276,0.10229,0.5309,6.2122
1.6066,0.10656,0.5845,6.475
1.6641,0.11102,0.62888,6.6243
1.7447,0.11915,0.70281,6.7954
1.847,0.13144,0.81217,6.9457
1.9381,0.14309,0.91635,7.0247
2.0433,0.15723,1.046,7.0738
2.0921,0.16417,1.1112,7.084
2.1349,0.17043,1.1707,7.0857
2.2796,0.1912,1.3759,7.05
2.4012,0.20927,1.569,6.9754
2.5366,0.22893,1.8005,6.8386
2.6513,0.24472,2.0115,6.6687
2.7108,0.25229,2.1297,6.5556
2.7632,0.25777,2.2342,6.4407
2.9054,0.26525,2.4971,6.079
3.056,0.25908,2.7589,5.5896
3.1854,0.2328,2.9514,5.0695
3.2994,0.1837,3.0805,4.543
3.4056,0.10461,3.1549,4.0096
3.5059,-0.015141,3.1775,3.4895
3.6037,-0.18731,3.1565,2.9933
3.6324,-0.25046,3.1421,2.8503
3.7264,-0.50726,3.0714,2.408
3.7383,-0.54547,3.0588,2.3544
3.7501,-0.58431,3.0456,2.3022
3.8455,-0.94148,2.9118,1.9179
3.9339,-1.3392,2.7151,1.6073
3.9625,-1.4838,2.6278,1.5157
3.9815,-1.5829,2.5617,1.4584
3.9984,-1.6727,2.4974,1.4087
0,0.26167,-1.8972,0.13327
0.049561,0.71381,-1.7583,0.1354
0.084278,1.0006,-1.5979,0.13694
0.13735,1.3716,-1.2654,0.13939
0.192,1.6444,-0.83809,0.14206
0.2473,1.7895,-0.35234,0.14517
0.28642,1.8079,0.0017974,0.14766
0.32761,1.7527,0.36791,0.15041
0.36566,1.6373,0.68641,0.15298
0.42803,1.3282,1.1397,0.15731
0.48667,0.92992,1.4544,0.1618
0.54337,0.48062,1.6331,0.16674
0.59901,0.015416,1.6784,0.17204
0.65552,-0.444,1.5927,0.17786
0.7136,-0.86491,1.378,0.18425
0.75597,-1.1193,1.1536,0.18903
0.79756,-1.315,0.8901,0.19382
0.851,-1.4772,0.50704,0.2004
0.91771,-1.5275,0.00087244,0.2094
0.98609,-1.4074,-0.49334,0.21948
1.0571,-1.1239,-0.92148,0.23087
1.0926,-0.93571,-1.0868,0.23704
1.14,-0.64935,-1.2493,0.24584
1.1769,-0.41011,-1.3251,0.25315
1.2461,0.050478,-1.3455,0.26808
1.3184,0.49455,-1.2045,0.28522
1.3963,0.86995,-0.90058,0.30552
1.4432,1.0233,-0.6667,0.31862
1.4827,1.1057,-0.4535,0.33019
1.5202,1.144,-0.24456,0.34169
1.5629,1.1407,-0.0096497,0.35555
1.6433,1.0077,0.39779,0.38446
1.7272,0.72995,0.71384,0.41835
1.7913,0.46358,0.8541,0.44698
1.876,0.091475,0.89911,0.48971
1.9401,-0.1627,0.83573,0.52535
1.973,-0.27479,0.77756,0.54454
2.0102,-0.38466,0.69514,0.56759
2.0454,-0.47026,0.60508,0.59137
2.1009,-0.56864,0.44534,0.63392
2.1597,-0.6217,0.26821,0.6853
2.2496,-0.60935,0.012404,0.78057
2.3105,-0.55096,-0.12811,0.85681
2.3746,-0.46173,-0.24081,0.94922
2.4653,-0.31488,-0.33506,1.1039
2.4993,-0.26013,-0.35226,1.17
2.5299,-0.21296,-0.36088,1.2343
2.6236,-0.090541,-0.35627,1.4541
2.7068,-0.0080985,-0.32686,1.6929
2.7532,0.02831,-0.30421,1.8536
2.7922,0.053231,-0.28399,2.0024
2.8483,0.080163,-0.25543,2.235
2.8999,0.097663,-0.23041,2.4758
2.9966,0.11662,-0.19171,2.97
3.0804,0.1247,-0.16607,3.4653
3.1295,0.12752,-0.15487,3.777
0,-0.31164,-0.6748,1.4721
0.05199,-0.19272,-0.66242,1.6176
0.080705,-0.13489,-0.64779,1.7066
0.13929,-0.036138,-0.60763,1.9049
0.19018,0.031737,-0.5662,2.0998
0.23457,0.07851,-0.52804,2.2892
0.26132,0.10188,-0.50481,2.4141
0.3602,0.15967,-0.43046,2.901
0.39375,0.17258,-0.40815,3.0904
0.47935,0.19493,-0.363,3.5929
0.50859,0.20026,-0.35096,3.7764
0.58978,0.2127,-0.32713,4.2904
0.62451,0.21755,-0.32108,4.5096
0.70952,0.2314,-0.31554,5.0342
0.76668,0.24275,-0.31892,5.3585
0.87074,0.27116,-0.33876,5.8927
0.96353,0.30512,-0.36971,6.2755
1.0324,0.33441,-0.39846,6.4931
1.1099,0.37329,-0.43815,6.694
1.2128,0.4365,-0.50359,6.9009
1.2493,0.45919,-0.52714,6.9528
1.2915,0.4871,-0.5561,7.0052
1.3361,0.51865,-0.58879,7.0513
1.3856,0.55551,-0.62698,7.0906
1.4842,0.63491,-0.70906,7.138
1.5846,0.72127,-0.79782,7.1528
1.6648,0.79686,-0.87492,7.1465
1.7076,0.84092,-0.91958,7.1372
1.7329,0.86817,-0.94708,7.13
1.7524,0.88981,-0.96889,7.1232
1.7725,0.91243,-0.99164,7.1148
1.8918,1.0453,-1.1241,7.041
2.0147,1.1944,-1.2702,6.9195
2.0551,1.2489,-1.323,6.8667
2.1112,1.3265,-1.3974,6.7843
2.1635,1.4011,-1.4678,6.6953
2.201,1.4568,-1.5196,6.6232
2.2375,1.5114,-1.5696,6.5466
2.2692,1.5592,-1.6129,6.4738
2.3303,1.6502,-1.6938,6.3212
2.3855,1.7322,-1.7642,6.1662
2.432,1.8016,-1.8218,6.0219
2.4819,1.875,-1.8808,5.8552
2.5242,1.9367,-1.9282,5.7008
2.5712,2.003,-1.9755,5.5178
2.7065,2.1733,-2.0739,4.9498
2.8269,2.3069,-2.1053,4.3719
2.8825,2.3634,-2.0957,4.0852
2.9922,2.4668,-2.0195,3.5122
3.0968,2.5677,-1.8661,2.9725
3.1982,2.6832,-1.6259,2.4762
3.2973,2.8128,-1.2918,2.0417
3.3913,2.9386,-0.8686,1.6822
3.4235,2.9765,-0.69199,1.5682
3.4441,2.9974,-0.56893,1.4994
3.4521,3.0046,-0.51869,1.4734
3.5237,3.036,-0.048918,1.266
3.5402,3.0329,0.072605,1.2213
3.6044,2.9745,0.55825,1.0634
3.6637,2.8336,1.0367,0.93956
3.7005,2.6933,1.3424,0.87206
3.7577,2.3932,1.798,0.78322
3.7784,2.2571,1.9557,0.75487
3.8328,1.8414,2.3261,0.68876
0,1.78,-0.48321,0.35239
0.027884,1.8001,-0.2464,0.35815
0.052966,1.7911,-0.035968,0.3637
0.076038,1.7613,0.15289,0.36903
0.099782,1.7102,0.34037,0.37463
0.12013,1.651,0.49325,0.37954
0.15453,1.5203,0.73342,0.38824
0.1894,1.3544,0.94718,0.3975
0.25655,0.95736,1.2623,0.41705
0.32698,0.48006,1.4317,0.44092
0.39765,-0.0020788,1.4326,0.46837
0.46998,-0.44074,1.2773,0.49981
0.54712,-0.79663,0.97871,0.53732
0.57892,-0.89909,0.83211,0.55383
0.61395,-0.98313,0.66126,0.57329
0.65095,-1.0391,0.4761,0.59573
0.7007,-1.0632,0.22815,0.62933
0.74061,-1.0431,0.040904,0.65922
0.77754,-0.99731,-0.11847,0.68958
0.81251,-0.93356,-0.25382,0.72059
0.8972,-0.71138,-0.51281,0.81021
0.9342,-0.60058,-0.58574,0.85464
0.9721,-0.48339,-0.63789,0.90459
1.0241,-0.32283,-0.67448,0.98161
1.0648,-0.20576,-0.67723,1.0478
1.0948,-0.12589,-0.66699,1.1008
1.128,-0.045165,-0.64562,1.164
1.1595,0.023268,-0.61796,1.2291
1.1884,0.07895,-0.58768,1.2936
1.2438,0.16578,-0.52141,1.4294
1.2992,0.22855,-0.45006,1.5838
1.3357,0.25812,-0.40287,1.6976
1.385,0.28526,-0.34224,1.8658
1.4265,0.29919,-0.29496,2.0223
1.4727,0.30682,-0.24796,2.212
1.4994,0.30823,-0.22308,2.3328
1.5851,0.30374,-0.15931,2.7443
1.6752,0.29209,-0.11202,3.238
1.758,0.28163,-0.082487,3.7421
1.8376,0.27565,-0.06359,4.2564
1.8824,0.27491,-0.056335,4.5455
1.9658,0.27968,-0.046997,5.0702
2.0562,0.29477,-0.041463,5.5947
2.1252,0.31272,-0.039554,5.9318
